"","ID","Gene.name","Biotype","EL4.NP.ER.Son","EL4.NP.SAL.Son","EL4.NP.SAL.Ext","EL4.Tot","EL4.Tot.ER","EL4.IC.SAL.1","EL4.IC.SAL.2"
"5529","NM_001302538","Zbed3","protein_coding",0,0,0,0,0.833001,6.74298,3.44372
"5530","NM_008842","Pim1","protein_coding",0.561207,1.08531,0.77805,5.57054,0.832939,0.321418,0.0578373
"5531","NM_001164361","Plekha8","protein_coding",0.47272,2.36873,2.9706,1.43128,0.832818,1.79204,2.07813
"5532","NM_175550","Ap4e1","protein_coding",0.38938,1.06924,0,2.21455,0.832585,3.46619,2.54887
"5533","NM_001163432","Clk2","protein_coding",0,0,0,0,0.832378,0,0
"5534","NM_027209","Ms4a6b","protein_coding",0.409301,0.517245,0.222222,4.12329,0.832205,0.152153,1.39027
"5535","NM_133865","Dclre1b","protein_coding",0.363281,1.26355,2.20252,3.43836,0.832181,0.461685,2.62329
"5536","NM_139063","Bloc1s5","protein_coding",0.356683,0.747797,0.329051,2.79776,0.831365,5.43318,2.41968
"5537","NM_145607","Ttc13","protein_coding",0.689818,3.18134,3.25161,2.70128,0.830926,3.35735,1.15197
"5538","NM_001304785","Hdgfrp2","protein_coding",2.70419,0,2.24234,2.94364,0.830638,0,0
"5539","NM_181266","Zfp120","protein_coding",0,1.86029,3.22791,1.89002,0.830472,0.00531836,1.50554
"5540","NM_024245","Kif23","protein_coding",1.52442,2.15421,4.90713,4.14181,0.830055,3.61108,0.917372
"5541","NM_028868","Cxxc1","protein_coding",3.4333,3.68941,3.8755,2.94745,0.828641,0.0751642,2.78663
"5542","NM_001081054","Qrsl1","protein_coding",1.296781,1.34862,1.71081,5.1898,0.828476,0.0133332,0.440427
"5543","NM_001014995","Fam189b","protein_coding",2.7178,1.9338,0,8.83131,0.827947,0.089632,0.386136
"5544","NM_178220","Arrb1","protein_coding",2.09604,1.14742,1.10689,4.43151,0.827372,5.2327,4.22231
"5545","NM_026174_1","Entpd4",".",1.324827,1.39033,1.43751,5.24356,0.827365,2.26688,2.06015
"5546","NM_175356","Pi4kb","protein_coding",1.217094,1.57625,1.92188,6.77378,0.827231,4.49944,0.338824
"5547","NM_001267591","Cant1","protein_coding",1.20953,7.04673,10.0819,6.19244,0.827077,0,0
"5548","NM_001195298","Kifc1","protein_coding",5.53039,6.26871,9.18383,11.6907,0.826502,3.91329,1.89578
"5549","NM_172780","Slc9a6","protein_coding",1.238984,1.36377,1.59157,3.38687,0.826457,0.0361531,0.567695
"5550","NM_172437","Pus7l","protein_coding",0.654424,0.791368,1.56721,3.11253,0.826407,5.28153,3.87618
"5551","NM_144913","Mepce","protein_coding",4.7843,3.3647,2.70276,8.7297,0.82595,2.45562,1.92256
"5552","NM_018793","Tyk2","protein_coding",0.699558,1.33669,1.43052,5.99618,0.825717,0.0306005,0.361332
"5553","NM_144815","Cecr5","protein_coding",4.98826,1.06314,1.47905,4.3943,0.825651,2.18087,0.357619
"5554","NM_026673","Apoo","protein_coding",0.0733255,0,0.887495,0,0.825398,0,0
"5555","NM_001025576","Ccdc141","protein_coding",0.1853317,1.57436,1.43822,1.40397,0.825324,2.46314,1.30201
"5556","NR_104263","Dffa","protein_coding",0.149924,0,0.583079,0,0.824904,0,0
"5557","NM_029572","Erp44","protein_coding",1.015514,2.09211,3.06263,10.2934,0.824047,0.0589124,0.564006
"5558","NM_025700","Pgm1","protein_coding",0.832304,1.10268,1.53191,4.73731,0.823488,0.0150479,0.461652
"5559","NM_175149","2310022B05Rik","protein_coding",1.045498,0.866808,0.959031,1.42299,0.823361,3.36853,2.82403
"5560","NM_010870","Naip5","protein_coding",0.420132,0.462914,0.921654,4.16481,0.823344,0,0.67676
"5561","NM_172678","Acad9","protein_coding",0.892503,1.24294,1.3181,1.85915,0.823205,0.162788,1.38895
"5562","NM_001195031","Pag1","protein_coding",0,1.51772,0,3.07172,0.822821,2.97366,5.24417
"5563","NM_144868","Pcnxl3","protein_coding",3.537025,3.72685,3.43385,10.4942,0.822718,0.637908,1.79312
"5564","NM_008332","Ifit2","protein_coding",0.2157927,0.108737,0.456483,2.12817,0.822535,0.00648254,0.302415
"5565","NM_013852","Abcf3","protein_coding",0.663776,2.03981,2.5255,6.09184,0.822463,0.114379,1.48045
"5566","NM_019403","Rnf5","protein_coding",0.823742,0.0949906,0.841034,1.83292,0.822368,0,0.518746
"5567","NM_017393","Clpp","protein_coding",4.76425,1.21602,2.93087,6.77875,0.822356,0.00140654,2.38893
"5568","NM_019683","Ankrd49","protein_coding",0.1881392,2.11936,5.06565,3.06019,0.822198,31.9751,6.43971
"5569","NM_153119","Plekho2","protein_coding",3.37151,7.47736,8.2612,5.25216,0.822094,8.39723,8.86348
"5570","NM_027238","Ttc39b","protein_coding",0.1676478,1.38062,1.46167,1.67043,0.82207,0.186116,0.290099
"5571","NM_170588","Cpne1","protein_coding",0,0,0,4.31145,0.821389,0,0
"5572","NM_011491","Stc2","protein_coding",0.866064,6.8829,7.94901,8.61932,0.821185,0.0288129,0.129447
"5573","NR_122117","Agbl5",".",0.72304,0.592501,0.528951,2.85712,0.821133,0,0
"5574","NM_001081013","Rlf","protein_coding",0.1630933,2.34492,2.71134,0,0.821111,2.26525,2.13705
"5575","NM_172643","Zbtb41","protein_coding",0.2124857,0.982026,1.40643,0,0.820884,0.735177,0.914751
"5576","NM_033398","Jmjd6","protein_coding",42.9562,11.7538,11.0714,30.1482,0.819992,2.79638,7.47545
"5577","NM_028244","Rrp1b","protein_coding",0.806912,1.60788,0.917469,6.96843,0.819769,30.0175,0
"5578","NM_178869","Ttll1","protein_coding",0.391868,0.690741,0.606319,3.53799,0.819536,6.9404,2.39391
"5579","NM_001014390","Dyrk2","protein_coding",2.40746,3.21381,3.06494,0,0.819314,0.115126,0.284346
"5580","NM_025656","Gemin2","protein_coding",0.429256,1.44261,1.18925,0.622414,0.818474,0.754628,0.142186
"5581","NR_106055","Mir7087","miRNA",24.01843,0,0,21.0705,0.86431,0,0
"5582","NM_001137547","Usp51","protein_coding",0.537488,0.441337,0.404485,2.19817,0.817435,3.45316,1.07944
"5583","NR_105814","Mir6390","miRNA",0,11.6896,0.0874714,0,0.817993,1.69861,6.38432
"5584","NM_009531","Xpc","protein_coding",1.305292,2.11205,2.46482,4.27879,0.817276,0.594633,1.96645
"5585","NM_020048","Med20","protein_coding",1.594327,3.93413,5.27636,7.75942,0.817186,0.881133,0.378776
"5586","NM_028166","1600014C10Rik","protein_coding",0.621691,1.10243,2.23969,0,0.8167,0.593612,1.13836
"5587","NM_001303273","Traf6","protein_coding",0.443767,0,0,1.74182,0.816534,0.012445,1.10945
"5588","NM_013603","Mt3","protein_coding",7.56136,9.74864,7.79187,0,0.815997,0,10.1556
"5589","NM_145993","L3mbtl2","protein_coding",0,0,0,5.47282,0.815817,1.11238,0
"5590","NM_019458","Paf1","protein_coding",1.983857,1.7073,0.707693,8.12017,0.815035,2.21197,4.35196
"5591","NM_178408","Arrdc1","protein_coding",0.210207,0,1.21236,0,0.814666,2.17464,18.7228
"5592","NM_023229","Fastk","protein_coding",0.830685,1.98852,0.710347,5.50184,0.814513,0.091524,0.320935
"5593","NM_026959","Stx18","protein_coding",0,0.687048,3.54586,0,0.814066,0,0
"5594","NM_011188","Psmc2","protein_coding",4.77505,13.3189,22.1602,20.17,0.813184,3.64506,8.86618
"5595","NM_177798","Frs2","protein_coding",0.473146,2.18291,1.80117,0,0.812866,0.443833,0.699201
"5596","NR_131030","Cenpl","protein_coding",0.0774931,0.807667,0.989429,1.81107,0.812568,0.0724648,0.802083
"5597","NM_020579","B4galt3","protein_coding",1.557751,2.88056,2.66664,4.34176,0.81248,0.552584,1.44937
"5598","NM_010757","Mafk","protein_coding",2.80909,1.81693,2.62302,4.53447,0.811844,0.17655,0.938454
"5599","NM_177333","Exoc3","protein_coding",0.759337,4.75289,6.03124,1.13847,0.811763,41.3992,21.002
"5600","NM_145832","Slc35c1","protein_coding",1.948837,1.69013,4.7364,4.83422,0.811561,18.8576,32.839
"5601","NM_009210","Hltf","protein_coding",0.2208927,0.363754,0,1.68333,0.8114,0,0
"5602","NM_009483","Kdm6a","protein_coding",0.593816,1.5205,0,0,0.811146,0.334313,1.92079
"5603","NM_024196","Tbc1d20","protein_coding",1.84913,4.34199,2.81511,7.74741,0.810842,0.39723,0.446352
"5604","NM_023835","Trim12a","protein_coding",0.2548026,0.539136,0.73831,5.0546,0.810318,15.7222,18.4965
"5605","NM_020507","Tob2","protein_coding",2.156342,2.45317,2.56732,0,0.810225,2.94544,2.62147
"5606","NM_001109752","Dlg4","protein_coding",0.477641,1.12727,1.84032,1.7822,0.808824,5.63669,1.8991
"5607","NM_001164602","Amigo2","protein_coding",0.464513,1.07144,1.51748,1.66086,0.807196,0,0
"5608","NM_001033276","Kmt2d","protein_coding",0,0,0,18.2794,0.80658,6.47701,5.06859
"5609","NM_001077496","Evi2b","nonsense_mediated_decay",0.315232,0,0,0,0.805977,0,0
"5610","NM_010274","Gpd2","protein_coding",0.693903,1.30411,1.10262,2.71653,0.805063,9.01035,6.06279
"5611","NM_007869","Dnajc1","protein_coding",0.3247261,0.635255,1.87032,4.58363,0.804361,0,4.70366
"5612","NM_029705","Atxn3","protein_coding",0.319219,1.4591,2.07794,1.92733,0.804209,0.822254,0.585053
"5613","NM_024432","Ubxn6","protein_coding",1.534585,0,0,0,0.804144,14.8758,12.9089
"5614","NM_177727","Lsm14b","protein_coding",1.291026,3.09782,3.07626,4.70977,0.803823,1.90783,1.16537
"5615","NM_012017","Zfp346","protein_coding",1.535948,3.97407,4.0975,2.47322,0.803693,14.949,9.22043
"5616","NM_013604","Mtx1","protein_coding",0.632225,0,0,6.23387,0.80366,0.0394425,0.222548
"5617","NM_153521","Lrrc41","protein_coding",1.741899,0.838257,4.38569,10.3387,0.803638,0.983881,0
"5618","NM_139309","Fktn","protein_coding",0.1178876,0.347929,1.19191,0.476722,0.803209,0.34467,0.374016
"5619","NM_011548","Tcf3","protein_coding",0.792254,3.12605,1.4775,4.75189,0.80271,0,0
"5620","NM_175484","Coro2b","protein_coding",1.035663,1.48189,1.25798,4.16138,0.802546,8.75035,34.7856
"5621","NM_001033236","Vcpkmt","protein_coding",0.421093,1.34885,4.29954,2.5426,0.802377,0.00513878,2.02969
"5622","NM_001081473","Zxdb","protein_coding",4.21974,1.93763,2.34296,2.88669,0.802352,0.016675,0.295584
"5623","NM_019711","Rbms2","protein_coding",0.822162,0.880956,1.31111,0.747483,0.802235,0.299425,0.882697
"5624","NM_001164709","Syvn1","protein_coding",0.871347,0,2.52004,10.4129,0.801729,2.7603,0.959101
"5625","NM_001162417","Myef2","protein_coding",0.673795,0,0.867219,6.98277,0.801629,0,0
"5626","NM_001142727","1110065P20Rik","protein_coding",1.66969,0,0,2.92358,0.801517,0,0
"5627","NM_175329","Chchd10","protein_coding",3.202879,3.60586,1.69472,6.81861,0.801064,1.32643,0.318728
"5628","NM_153542","Lrrc20","protein_coding",1.15284,0.511835,1.2859,4.92804,0.800974,10.2502,1.429
"5629","NM_139154","Rab40c","protein_coding",1.309384,0.770459,1.56066,6.67434,0.800592,0.472375,0.481679
"5630","NM_017476","Akap8l","protein_coding",1.292789,3.67268,5.57032,1.53171,0.800256,2.91033,0
"5631","NM_144819","Ccdc92","protein_coding",0.918722,3.34056,4.39776,6.32532,0.799863,5.309,7.83717
"5632","NM_183256","Cox14","protein_coding",1.802657,4.74967,7.62504,11.519,0.79959,0,0.920477
"5633","NM_023854","Arfgap2","protein_coding",1.59323,3.03148,3.37527,7.03907,0.799042,0.0178814,2.03785
"5634","NM_001252639","Tbc1d7","protein_coding",0,0,0,2.06226,0.798742,0,0.650006
"5635","NM_009713","Arsa","protein_coding",0.896288,0.974328,2.24225,2.38049,0.79816,1.25866,0.296887
"5636","NM_172397","Limd2","protein_coding",5.99426,1.98523,3.64562,16.4096,0.797618,0.00858062,0.84785
"5637","NM_001005426","Zcwpw1","protein_coding",0.09036349,0.623241,0.406536,2.96345,0.797478,5.44399,1.93194
"5638","NM_029617","Casc5","protein_coding",0.355622,2.95149,4.17501,0.716201,0.796937,3.71714,3.28513
"5639","NM_028195","Cyth4","protein_coding",1.596377,1.44512,2.92163,0.911741,0.796513,0.554458,2.40767
"5640","NM_001081956","Akap17b","protein_coding",0.1467835,0.490565,0.695859,0.27713,0.795742,0.0153132,0
"5641","NM_029645","Gatc","protein_coding",3.76483,2.40136,2.15792,4.74861,0.795541,0.212064,1.03582
"5642","NM_001290457","Relb","protein_coding",7.866798,1.57299,1.60158,1.33814,0.795444,2.71814,1.04107
"5643","NM_009821","Runx1","protein_coding",0,0,0,0,0.795384,35.6316,22.8928
"5644","NM_026813","Ppp6r2","protein_coding",0.868766,1.52835,2.18648,1.28686,0.795217,0.447137,2.00368
"5645","NM_001013365","Osm","protein_coding",0.95977,3.14773,2.85283,2.77117,0.795086,0.0251482,0.670414
"5646","NM_023175","Nit2","protein_coding",0.0467104,0.59492,0.0466276,0,0.794945,3.6647,0.229151
"5647","NM_175535","Arhgap20","protein_coding",0.316035,1.09956,1.17005,1.60496,0.794825,0.609869,0.556565
"5648","NM_033324","Dgcr8","protein_coding",0.62515,1.4892,0.943106,4.49836,0.794715,0,0
"5649","NM_177588","Thnsl1","protein_coding",0.00597592,0.481721,0.916975,0.655233,0.794695,1.0564,0.778944
"5650","NM_008296","Hsf1","protein_coding",3.06242,1.40681,1.65768,5.22589,0.794483,0,1.06416
"5651","NM_028040","Rpusd4","protein_coding",0.864288,0.751031,1.42162,4.81012,0.794171,0.00532015,0.384055
"5652","NM_001252440","D16Ertd472e","protein_coding",0.2371505,0.693435,0,1.36711,0.794029,1.22495,1.85133
"5653","NM_026110","Paxbp1","protein_coding",0.643078,2.28389,2.05343,6.77012,0.793948,6.04872,2.15013
"5654","NM_001166503","Slc39a11","protein_coding",0,0,0,1.46426,0.793737,0.549073,0.202074
"5655","NM_029762","Hyls1","protein_coding",0.541384,1.52874,1.58193,3.25439,0.79351,0,0.242899
"5656","NM_027213","Med6","protein_coding",0.531906,57.4955,62.7135,6.15764,0.793399,0,0
"5657","NM_001044718","Zfp41","protein_coding",0.22163,2.21266,2.58102,2.29678,0.792908,0.0432748,0.227782
"5658","NM_026352","Ppid","protein_coding",1.744779,1.34608,2.61595,3.14674,0.792878,9.10644,4.82017
"5659","NM_146190","Tubgcp5","protein_coding",0.2340959,0.905218,1.18729,2.50956,0.792689,1.95167,2.10415
"5660","NR_030569","Mir466g","miRNA",0,0,0,0.664215,0.817381,0,2.3574
"5661","NR_106149","Mir7681","miRNA",0,0,0,0,0.792629,0,0
"5662","NM_021521","Med12","protein_coding",1.721362,2.53958,2.8234,0,0.792373,1.7096,2.76891
"5663","NM_001145959","Ndrg2","protein_coding",0.112551,0.431436,0.387215,3.34796,0.792314,0.787783,1.36611
"5664","NM_144533","Nmnat3","protein_coding",0.69904,0.423049,0.461197,2.77892,0.791965,0.11985,0.667323
"5665","NM_026032","Lsm1","protein_coding",0.3201027,1.42524,1.21527,2.77103,0.791628,4.71007,6.49274
"5666","NM_001287179","Kif14",".",0.236905,1.47004,0.197501,4.61527,0.791208,2.38325,1.00039
"5667","NM_177466","Rab11fip5","protein_coding",1.853582,0.387304,0.264166,5.66962,0.791163,0,0
"5668","NR_033778_4","Snord116l1",".",1.13886,95.8921,83.0878,0,0.791095,0,352.668
"5669","NM_147155","Tagap1","protein_coding",0.467192,2.14872,2.00988,8.2522,0.791058,0.0188086,0.446514
"5670","NM_019654","Socs5","protein_coding",1.747634,1.27999,1.87808,0,0.789675,0.431643,1.11975
"5671","NM_026319","Ift74","protein_coding",0.0220285,5.22738,8.42693,2.27145,0.789134,29.1031,70.4925
"5672","NM_145591","Zfp958","protein_coding",0.2987014,1.26084,2.02785,2.74051,0.788351,0.705545,0.437429
"5673","NM_029786","Pomgnt1","protein_coding",1.817885,1.44466,0.983805,4.36209,0.78784,0.26084,0
"5674","NM_029531","Zfp60","protein_coding",0.0910324,1.58542,1.42116,2.4812,0.787734,0.893563,0.19261
"5675","NM_172049","Tmem18","protein_coding",1.63489,3.06099,6.14635,6.76796,0.787229,8.14127,10.2383
"5676","NM_001105076","Vmn2r46","protein_coding",0,4.32842,5.52279,5.60715,0.787187,0.0025397,0.0241416
"5677","NM_175465","Sestd1","protein_coding",0.1809469,0.581762,0.811312,0,0.7865,3.73712,5.52003
"5678","NM_153085","Wac","protein_coding",0,0.191634,0.8877,3.63768,0.786471,0,0
"5679","NM_028349","Sass6","nonsense_mediated_decay",0.115485,0,0.427907,2.18775,0.785544,0.315877,1.47318
"5680","NM_001291004","H6pd","protein_coding",0.306786,2.66278,3.32716,0,0.785026,12.841,23.8393
"5681","NM_026845","Ppil1","protein_coding",6.55603,5.60165,7.21272,18.2373,0.784819,2.80485,7.56349
"5682","NM_001289442","Grap2","protein_coding",0.669367,2.11123,2.07162,1.66987,0.784587,4.28528,1.85349
"5683","NM_025479","Mplkip","protein_coding",0.574368,0.854342,1.16368,1.16537,0.784444,0.00209099,0.385441
"5684","NM_020603","Wdr46","protein_coding",3.263779,3.20144,3.99715,1.33528,0.784281,22.5163,10.694
"5685","NM_001044744","Gcdh","protein_coding",0.404342,0.427264,0.741851,7.50935,0.784116,1.65579,0.623776
"5686","NM_025873","Trit1","protein_coding",0.970487,2.49335,1.95434,4.09239,0.784079,4.40632,2.17371
"5687","NM_145937","Sumf1","protein_coding",1.313506,1.01328,1.49787,2.65661,0.783961,0.201478,1.94921
"5688","NM_025992","Herc6","protein_coding",0.1837195,1.03715,1.13498,2.92722,0.783773,5.69247,1.85938
"5689","NM_183034","Plekhm1","protein_coding",2.48651,1.71204,2.45028,5.54046,0.783211,1.37082,0.441224
"5690","NM_001198794","AB124611","protein_coding",1.666075,0,0,14.0244,0.783196,0.0972903,0.166978
"5691","NM_183170","Mpv17l2","protein_coding",4.43537,3.71889,8.15023,17.5446,0.783144,0,2.68947
"5692","NM_007961","Etv6","protein_coding",1.100284,1.82158,2.38577,4.1529,0.783134,0.0439121,0.330303
"5693","NM_025553","Mrpl11","protein_coding",0.607907,0.773678,0.665978,3.06013,0.783094,3.99677,2.14182
"5694","NM_172529","Gnptg","protein_coding",3.60844,2.01365,0,11.8889,0.78256,0,0
"5695","NM_001039483","Tmco1","nonsense_mediated_decay",0.942198,1.53471,3.00855,4.92481,0.782302,7.41856,23.6608
"5696","NM_008326","Irgm1","protein_coding",0.307814,1.4099,0.976535,0.884974,0.782055,1.98488,2.14786
"5697","NM_007889","Dvl3","protein_coding",0.890774,0.445237,0.699268,5.01476,0.781446,1.62825,0.789177
"5698","NM_013909","Fbxl6","protein_coding",16.84358,4.23535,3.34332,8.7674,0.781399,0.055014,0.769301
"5699","NM_009408","Top1","protein_coding",1.026515,0,6.99215,6.01548,0.781156,86.8838,0
"5700","NM_001252067","Gga3","protein_coding",0.285937,0,0,3.51974,0.781131,5.79303,0
"5701","NM_001294259","Dda1","processed_transcript",0.593348,0.468726,0,0,0.780908,8.58807,8.78113
"5702","NM_010276","Gem","protein_coding",0.4414668,1.49083,0.890569,3.03353,0.780636,0.654765,1.18384
"5703","NM_133833","Dst","protein_coding",0.136938,4.78261,4.60771,4.73249,0.7795,0,0
"5704","NM_183150","BC003965","protein_coding",2.047503,1.49907,1.46291,1.33577,0.779494,1.38893,0.589223
"5705","NM_015822","Fbxl3","protein_coding",0.82627,1.6906,2.25991,1.75896,0.779099,2.56037,0.353726
"5706","NM_177128","Iqcb1","protein_coding",0.05925507,0.0678946,0.127898,0,0.778785,0.81166,3.03326
"5707","NM_139153","Agap3","protein_coding",7.31349,6.55062,5.85989,2.35025,0.778471,22.2457,13.636
"5708","NM_001289720","Ampd2","protein_coding",0,0,0,1.46826,0.777495,0,0
"5709","NM_172662","Gtdc1","protein_coding",0.099784,0.300831,0.566791,2.29187,0.777266,20.8296,11.9861
"5710","NM_145617","Herc1","protein_coding",1.170953,0,0,0,0.77692,7.39992,0
"5711","NM_029841","2510039O18Rik","protein_coding",9.24922,5.6153,4.61448,3.71327,0.776476,1.65797,2.6907
"5712","NM_015824","Orc3","protein_coding",0,0,0,2.35553,0.776365,15.244,16.6539
"5713","NM_134156","Actn1","protein_coding",0.572616,2.41824,2.67218,1.55747,0.775973,2.07939,0.358256
"5714","NR_073392","Runx2",".",0,0,0,1.48405,0.775941,0,0
"5715","NM_172338","Dnajc16","protein_coding",0.71781,2.31278,1.89027,3.44306,0.775808,1.12803,0.673155
"5716","NM_173392","Zfyve16","protein_coding",0.1033342,1.17658,1.47617,1.06789,0.77532,5.08572,4.51978
"5717","NM_144857","Rrp36","protein_coding",4.67299,2.37163,2.93296,0,0.775258,5.73246,1.41422
"5718","NM_176928","Brwd1","protein_coding",0.193118,0,0,2.95558,0.77506,0.769136,1.5038
"5719","NM_029101","Rrp7a","protein_coding",5.6027,1.7846,1.45506,4.41837,0.77498,0,4.75323
"5720","NM_025462","Ece2","protein_coding",1.400571,1.04659,1.71023,4.32299,0.774926,0.67821,16.7155
"5721","NM_009146","Frrs1","protein_coding",1.364953,2.06997,1.34791,3.45415,0.774856,0.391529,0.958967
"5722","NM_001113562","Cutc","protein_coding",0,0,1.1296,2.26971,0.774797,1.88464,0.315602
"5723","NM_021315","Noc3l","protein_coding",0.577357,1.30004,2.08609,1.44748,0.774472,21.9058,21.3949
"5724","NM_177820","Apol10b","protein_coding",0.1178911,0,0.909397,0.6657,0.774205,0.620165,2.99139
"5725","NM_011942","Lypla2","protein_coding",4.65673,2.04479,1.2915,6.77511,0.774132,0.243985,0.638136
"5726","NM_177910","Gmppb","protein_coding",1.852382,0.907609,0,3.42263,0.773963,0,2.11545
"5727","NM_153508","Clstn3","protein_coding",4.6571,0,2.69897,0,0.773672,0.474216,0.468456
"5728","NM_007859","Dffb","protein_coding",1.48816,3.67557,2.78472,2.09242,0.773638,5.51676,5.97987
"5729","NM_001159288","Morc2a","protein_coding",1.345825,4.03301,0,3.94142,0.773202,0,0
"5730","NM_172611","Gramd4","protein_coding",0,0,0.246561,2.94686,0.772404,0,0
"5731","NM_024267","Ipo4","protein_coding",2.78376,1.05046,1.61101,6.2548,0.771812,17.884,11.9463
"5732","NM_030253","Parp9","protein_coding",0.683829,0.644137,0.673333,3.10299,0.771696,0,0.326774
"5733","NM_177337","Arl11","protein_coding",3.43069,1.93476,3.85552,25.9737,0.771008,0.0102914,0.116788
"5734","NM_011513","Med22","protein_coding",2.022799,1.61403,3.33326,5.13217,0.770796,0.0205065,1.42646
